"","name","longitude","latitude","issues","prov","key","scientificName","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","country","rightsHolder","identifier","http://unknown.org/nick","informationWithheld","verbatimEventDate","collectionCode","gbifID","verbatimLocality","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http://unknown.org/captive","identificationID","lifeStage","occurrenceRemarks","identificationRemarks","sex"
"159","Rana draytonii Baird & Girard, 1852","-122.5832","37.45490","cdround","gbif","3873663291","Rana draytonii Baird & Girard, 1852","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-02-20T12:25:26.648+00:00","2023-02-20T17:10:48.530+00:00","342","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","2426756","1","44","131","952","6746","2422253","2426756","2426756","Rana draytonii Baird & Girard, 1852","Animalia","Chordata","Anura","Ranidae","Rana","Rana draytonii","Rana","draytonii","SPECIES","ACCEPTED","VU","2022-07-08T21:04:38","28388",NA,"California","2022"," 7"," 8","2022-07-08","2022-07-09T06:51:58.000+00:00","2023-02-20T17:10:48.530+00:00","https://www.inaturalist.org/observations/125358481","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","iNaturalist research-grade observations","Joseph Morlan","Joseph Morlan","WGS84","Amphibia","US","United States of America","Joseph Morlan","125358481","joseph103","Coordinate uncertainty increased to 28388m to protect threatened taxon","2022/07/08 10:16 AM","Observations","3873663291","California, US","https://www.inaturalist.org/observations/125358481","67016","125358481","iNaturalist","10:16:00-07:00","wild","277294236",NA,NA,NA,NA
"160","Rana draytonii Baird & Girard, 1852","-122.4835","37.44722","cdc,cdround","gbif","3873674277","Rana draytonii Baird & Girard, 1852","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-02-20T12:25:26.648+00:00","2023-02-20T17:13:55.264+00:00","342","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","2426756","1","44","131","952","6746","2422253","2426756","2426756","Rana draytonii Baird & Girard, 1852","Animalia","Chordata","Anura","Ranidae","Rana","Rana draytonii","Rana","draytonii","SPECIES","ACCEPTED","VU","2022-07-08T21:04:38","28388","NORTH_AMERICA","California","2022"," 7"," 8","2022-07-08","2022-07-09T06:51:50.000+00:00","2023-02-20T17:13:55.264+00:00","https://www.inaturalist.org/observations/125358482","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","iNaturalist research-grade observations","Joseph Morlan","Joseph Morlan","WGS84","Amphibia","US","United States of America","Joseph Morlan","125358482","joseph103","Coordinate uncertainty increased to 28388m to protect threatened taxon","2022/07/08 10:01 AM","Observations","3873674277","California, US","https://www.inaturalist.org/observations/125358482","67016","125358482","iNaturalist","10:01:00-07:00","wild","277294237",NA,NA,NA,NA
"161","Rana draytonii Baird & Girard, 1852","-122.5628","37.57099","cdc,cdround","gbif","3873694213","Rana draytonii Baird & Girard, 1852","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-02-20T12:25:26.648+00:00","2023-02-20T17:10:51.028+00:00","342","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","2426756","1","44","131","952","6746","2422253","2426756","2426756","Rana draytonii Baird & Girard, 1852","Animalia","Chordata","Anura","Ranidae","Rana","Rana draytonii","Rana","draytonii","SPECIES","ACCEPTED","VU","2022-07-08T21:04:39","28388","NORTH_AMERICA","California","2022"," 7"," 8","2022-07-08","2022-07-09T06:51:45.000+00:00","2023-02-20T17:10:51.028+00:00","https://www.inaturalist.org/observations/125358483","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","iNaturalist research-grade observations","Joseph Morlan","Joseph Morlan","WGS84","Amphibia","US","United States of America","Joseph Morlan","125358483","joseph103","Coordinate uncertainty increased to 28388m to protect threatened taxon","2022/07/08 10:30 AM","Observations","3873694213","California, US","https://www.inaturalist.org/observations/125358483","67016","125358483","iNaturalist","10:30:00-07:00","wild","277294240",NA,NA,NA,NA
"162","Rana draytonii Baird & Girard, 1852","-122.4829","37.54018","cdc,cdround","gbif","3873660130","Rana draytonii Baird & Girard, 1852","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-02-20T12:25:26.648+00:00","2023-02-20T17:10:51.272+00:00","342","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","2426756","1","44","131","952","6746","2422253","2426756","2426756","Rana draytonii Baird & Girard, 1852","Animalia","Chordata","Anura","Ranidae","Rana","Rana draytonii","Rana","draytonii","SPECIES","ACCEPTED","VU","2022-07-08T21:04:39","28388","NORTH_AMERICA","California","2022"," 7"," 8","2022-07-08","2022-07-09T06:50:42.000+00:00","2023-02-20T17:10:51.272+00:00","https://www.inaturalist.org/observations/125358484","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","iNaturalist research-grade observations","Joseph Morlan","Joseph Morlan","WGS84","Amphibia","US","United States of America","Joseph Morlan","125358484","joseph103","Coordinate uncertainty increased to 28388m to protect threatened taxon","2022/07/08 11:12 AM","Observations","3873660130","California, US","https://www.inaturalist.org/observations/125358484","67016","125358484","iNaturalist","11:12:00-07:00","wild","277294241",NA,NA,NA,NA
"163","Rana draytonii Baird & Girard, 1852","-122.4855","37.41950","cdc,cdround","gbif","3873650104","Rana draytonii Baird & Girard, 1852","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-02-20T12:25:26.648+00:00","2023-02-20T17:10:55.103+00:00","342","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","2426756","1","44","131","952","6746","2422253","2426756","2426756","Rana draytonii Baird & Girard, 1852","Animalia","Chordata","Anura","Ranidae","Rana","Rana draytonii","Rana","draytonii","SPECIES","ACCEPTED","VU","2022-07-08T21:04:39","28388","NORTH_AMERICA","California","2022"," 7"," 8","2022-07-08","2022-07-21T17:53:00.000+00:00","2023-02-20T17:10:55.103+00:00","https://www.inaturalist.org/observations/125358485","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","iNaturalist research-grade observations","Joseph Morlan","Joseph Morlan","WGS84","Amphibia","US","United States of America","Joseph Morlan","125358485","joseph103","Coordinate uncertainty increased to 28388m to protect threatened taxon","2022/07/08 10:28 AM","Observations","3873650104","California, US","https://www.inaturalist.org/observations/125358485","67016","125358485","iNaturalist","10:28:00-07:00","wild","277294243",NA,NA,NA,NA
"164","Rana draytonii Baird & Girard, 1852","-121.8271","36.59974","cdc,cdround","gbif","3873164435","Rana draytonii Baird & Girard, 1852","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-02-20T12:25:26.648+00:00","2023-02-20T17:12:42.435+00:00","342","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","2426756","1","44","131","952","6746","2422253","2426756","2426756","Rana draytonii Baird & Girard, 1852","Animalia","Chordata","Anura","Ranidae","Rana","Rana draytonii","Rana","draytonii","SPECIES","ACCEPTED","VU","2022-07-10T00:41:47","28534","NORTH_AMERICA","California","2022"," 7"," 9","2022-07-09","2022-07-11T04:56:28.000+00:00","2023-02-20T17:12:42.435+00:00","https://www.inaturalist.org/observations/125537790","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","iNaturalist research-grade observations","warmarsm","warmarsm","WGS84","Amphibia","US","United States of America","warmarsm","125537790","warmarsm","Coordinate uncertainty increased to 28534m at the request of the observer","2022/07/09 5:05 PM","Observations","3873164435","California, US","https://www.inaturalist.org/observations/125537790","67016","125537790","iNaturalist","17:05:00-07:00","wild","277634582",NA,NA,NA,NA
"165","Rana draytonii Baird & Girard, 1852","-119.4961","37.68362","cdc,cdround","gbif","3873992026","Rana draytonii Baird & Girard, 1852","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-02-20T12:25:26.648+00:00","2023-02-20T17:05:15.136+00:00","342","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","2426756","1","44","131","952","6746","2422253","2426756","2426756","Rana draytonii Baird & Girard, 1852","Animalia","Chordata","Anura","Ranidae","Rana","Rana draytonii","Rana","draytonii","SPECIES","ACCEPTED","VU","2022-07-11T20:42:24","28359","NORTH_AMERICA","California","2022"," 7","10","2022-07-10","2022-07-12T04:12:54.000+00:00","2023-02-20T17:05:15.136+00:00","https://www.inaturalist.org/observations/125835423","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","iNaturalist research-grade observations","frankf","frankf","WGS84","Amphibia","US","United States of America","frankf","125835423","frankf","Coordinate uncertainty increased to 28359m to protect threatened taxon","2022-07-10 09:44:28-07:00","Observations","3873992026","Yosemite National Park, US-CA, US","https://www.inaturalist.org/observations/125835423","67016","125835423","iNaturalist","09:44:28-07:00","wild","278223539",NA,"Known population",NA,NA
"166","Rana draytonii Baird & Girard, 1852","-122.3832","37.58955","cdc,cdround","gbif","3874065843","Rana draytonii Baird & Girard, 1852","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-02-20T12:25:26.648+00:00","2023-02-20T17:04:59.578+00:00","342","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","2426756","1","44","131","952","6746","2422253","2426756","2426756","Rana draytonii Baird & Girard, 1852","Animalia","Chordata","Anura","Ranidae","Rana","Rana draytonii","Rana","draytonii","SPECIES","ACCEPTED","VU","2022-07-11T22:30:04","28388","NORTH_AMERICA","California","2022"," 7","11","2022-07-11","2022-07-12T06:18:17.000+00:00","2023-02-20T17:04:59.578+00:00","https://www.inaturalist.org/observations/125848164","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","iNaturalist research-grade observations","Donna Pomeroy","Donna Pomeroy","WGS84","Amphibia","US","United States of America","Donna Pomeroy","125848164","dpom","Coordinate uncertainty increased to 28388m to protect threatened taxon","2022/07/11 11:21 AM","Observations","3874065843","California, US","https://www.inaturalist.org/observations/125848164","67016","125848164","iNaturalist","11:21:00-07:00","wild","278251012",NA,NA,NA,NA
"167","Rana draytonii Baird & Girard, 1852","-122.5595","38.33394","cdc,cdround","gbif","3873880204","Rana draytonii Baird & Girard, 1852","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-02-20T12:25:26.648+00:00","2023-02-20T17:05:13.073+00:00","342","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","2426756","1","44","131","952","6746","2422253","2426756","2426756","Rana draytonii Baird & Girard, 1852","Animalia","Chordata","Anura","Ranidae","Rana","Rana draytonii","Rana","draytonii","SPECIES","ACCEPTED","VU","2022-07-13T15:20:20","28270","NORTH_AMERICA","California","2022"," 7","12","2022-07-12","2022-07-14T06:17:05.000+00:00","2023-02-20T17:05:13.073+00:00","https://www.inaturalist.org/observations/126073580","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","iNaturalist research-grade observations","M. Mokhayesh","M. Mokhayesh","WGS84","Amphibia","US","United States of America","M. Mokhayesh","126073580","noon-mokhayesh","Coordinate uncertainty increased to 28270m to protect threatened taxon","2022-07-12 21:57:16","Observations","3873880204","California, US","https://www.inaturalist.org/observations/126073580","67016","126073580","iNaturalist","21:57:16-07:00","wild","278727293","Adult","Bonnie pond, w/class",NA,NA
"168","Rana draytonii Baird & Girard, 1852","-122.4334","37.86409","cdc,cdround","gbif","3873101150","Rana draytonii Baird & Girard, 1852","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-02-20T12:25:26.648+00:00","2023-02-20T17:06:19.310+00:00","342","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","2426756","1","44","131","952","6746","2422253","2426756","2426756","Rana draytonii Baird & Girard, 1852","Animalia","Chordata","Anura","Ranidae","Rana","Rana draytonii","Rana","draytonii","SPECIES","ACCEPTED","VU","2022-07-13T23:10:24","28329","NORTH_AMERICA","California","2022"," 7","13","2022-07-13","2022-07-14T06:17:24.000+00:00","2023-02-20T17:06:19.310+00:00","https://www.inaturalist.org/observations/126132546","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","iNaturalist research-grade observations","californican","californican","WGS84","Amphibia","US","United States of America","californican","126132546","californican","Coordinate uncertainty increased to 28329m at the request of the observer","2022-07-13 12:38:57-07:00","Observations","3873101150","Golden Gate National Recreation Area, US-CA, US","https://www.inaturalist.org/observations/126132546","67016","126132546","iNaturalist","12:38:57-07:00","wild","278842006",NA,"Found with at least 5 other red legged frogs.",NA,NA
"169","Rana draytonii Baird & Girard, 1852","-122.3523","37.44702","cdc,cdround","gbif","3873674431","Rana draytonii Baird & Girard, 1852","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-02-20T12:25:26.648+00:00","2023-02-20T17:05:56.522+00:00","342","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","2426756","1","44","131","952","6746","2422253","2426756","2426756","Rana draytonii Baird & Girard, 1852","Animalia","Chordata","Anura","Ranidae","Rana","Rana draytonii","Rana","draytonii","SPECIES","ACCEPTED","VU","2022-07-14T23:29:33","28388","NORTH_AMERICA","California","2022"," 7","14","2022-07-14","2022-07-15T01:32:42.000+00:00","2023-02-20T17:05:56.522+00:00","https://www.inaturalist.org/observations/126273863","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","iNaturalist research-grade observations","Leslie Flint","Leslie Flint","WGS84","Amphibia","US","United States of America","Leslie Flint","126273863","leslie_flint","Coordinate uncertainty increased to 28388m at the request of the observer","2022/07/14 1:52 PM","Observations","3873674431","California, US","https://www.inaturalist.org/observations/126273863","67016","126273863","iNaturalist","13:52:00-07:00","wild","279141640",NA,NA,NA,NA
"170","Rana draytonii Baird & Girard, 1852","-122.3236","37.55918","cdc,cdround","gbif","3873530211","Rana draytonii Baird & Girard, 1852","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-02-20T12:25:26.648+00:00","2023-02-20T17:05:11.728+00:00","342","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","2426756","1","44","131","952","6746","2422253","2426756","2426756","Rana draytonii Baird & Girard, 1852","Animalia","Chordata","Anura","Ranidae","Rana","Rana draytonii","Rana","draytonii","SPECIES","ACCEPTED","VU","2022-07-14T23:29:34","28388","NORTH_AMERICA","California","2022"," 7","14","2022-07-14","2022-07-15T01:33:23.000+00:00","2023-02-20T17:05:11.728+00:00","https://www.inaturalist.org/observations/126273865","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","iNaturalist research-grade observations","Leslie Flint","Leslie Flint","WGS84","Amphibia","US","United States of America","Leslie Flint","126273865","leslie_flint","Coordinate uncertainty increased to 28388m at the request of the observer","2022/07/14 1:56 PM","Observations","3873530211","California, US","https://www.inaturalist.org/observations/126273865","67016","126273865","iNaturalist","13:56:00-07:00","wild","279141643",NA,NA,NA,NA
"171","Rana draytonii Baird & Girard, 1852","-120.4689","38.62876","cdc,cdround","gbif","3873495138","Rana draytonii Baird & Girard, 1852","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-02-20T12:25:26.648+00:00","2023-02-20T17:03:56.853+00:00","342","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","2426756","1","44","131","952","6746","2422253","2426756","2426756","Rana draytonii Baird & Girard, 1852","Animalia","Chordata","Anura","Ranidae","Rana","Rana draytonii","Rana","draytonii","SPECIES","ACCEPTED","VU","2022-07-20T07:25:01","28210","NORTH_AMERICA","California","2022"," 7","19","2022-07-19","2022-07-21T03:36:03.000+00:00","2023-02-20T17:03:56.853+00:00","https://www.inaturalist.org/observations/127061284","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","iNaturalist research-grade observations","Clare Favro","Clare Favro","WGS84","Amphibia","US","United States of America","Clare Favro","127061284","cfavro","Coordinate uncertainty increased to 28210m to protect threatened taxon","2022-07-19 21:17:22-07:00","Observations","3873495138","El Dorado County, US-CA, US","https://www.inaturalist.org/observations/127061284","67016","127061284","iNaturalist","21:17:22-07:00","wild","280743875",NA,NA,NA,NA
"172","Rana draytonii Baird & Girard, 1852","-121.8594","36.53498","cdc,cdround","gbif","3874078568","Rana draytonii Baird & Girard, 1852","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-02-20T12:25:26.648+00:00","2023-02-20T17:05:19.805+00:00","342","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","2426756","1","44","131","952","6746","2422253","2426756","2426756","Rana draytonii Baird & Girard, 1852","Animalia","Chordata","Anura","Ranidae","Rana","Rana draytonii","Rana","draytonii","SPECIES","ACCEPTED","VU","2022-07-20T10:48:18","28534","NORTH_AMERICA","California","2022"," 7","13","2022-07-13","2022-07-21T10:22:55.000+00:00","2023-02-20T17:05:19.805+00:00","https://www.inaturalist.org/observations/127072983","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","iNaturalist research-grade observations","warmarsm","warmarsm","WGS84","Amphibia","US","United States of America","warmarsm","127072983","warmarsm","Coordinate uncertainty increased to 28534m at the request of the observer","2022/07/13 5:01 PM","Observations","3874078568","California, US","https://www.inaturalist.org/observations/127072983","67016","127072983","iNaturalist","17:01:00-07:00","wild","280770122","Adult",NA,NA,NA
"173","Rana draytonii Baird & Girard, 1852","-122.2252","37.57030","cdc,cdround","gbif","3873231669","Rana draytonii Baird & Girard, 1852","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-02-20T12:25:26.648+00:00","2023-02-20T17:13:47.889+00:00","342","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","2426756","1","44","131","952","6746","2422253","2426756","2426756","Rana draytonii Baird & Girard, 1852","Animalia","Chordata","Anura","Ranidae","Rana","Rana draytonii","Rana","draytonii","SPECIES","ACCEPTED","VU","2022-07-22T02:37:55","28388","NORTH_AMERICA","California","2022"," 7","21","2022-07-21","2022-07-23T18:51:05.000+00:00","2023-02-20T17:13:47.889+00:00","https://www.inaturalist.org/observations/127310079","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","iNaturalist research-grade observations","Argyl Houser","Argyl Houser","WGS84","Amphibia","US","United States of America","Argyl Houser","127310079","argyl","Coordinate uncertainty increased to 28388m to protect threatened taxon","2022/07/21 1:35 PM","Observations","3873231669","California, US","https://www.inaturalist.org/observations/127310079","67016","127310079","iNaturalist","13:35:00-07:00","wild","281269858",NA,NA,NA,NA
